x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
640,520,84,0.140754,251.81,0.612,0.168,2264.82
760,400,85,0.105156,160.165,0.48,0.068,382.742
320,840,86,0.152519,290.095,0.7,0.188,1896.25
520,480,87,0.155805,335.137,0.656,0.192,2645.02
480,800,88,0.152615,285.212,0.672,0.216,1695.72
800,800,89,0.100033,166.467,0.5,0.056,651.076
840,680,90,0.100646,154.768,0.468,0.064,806.128
800,80,91,0.0573271,50.6613,0.232,0.036,53.3219
520,520,92,0.16101,317.961,0.704,0.248,3276.66
360,680,93,0.169985,352.059,0.732,0.256,2951.19
760,760,94,0.110097,188.914,0.544,0.1,1121.37
160,240,95,0.114825,193.077,0.596,0.08,1758.19
800,920,96,0.0876705,129.897,0.496,0.032,191.82
360,960,97,0.127816,229.876,0.596,0.108,913.481
80,160,98,0.0979744,138.064,0.48,0.076,852.256
120,400,99,0.138389,242.224,0.604,0.152,2249.19
640,400,100,0.128375,201.541,0.604,0.136,1944.12
440,640,101,0.16976,373.029,0.724,0.248,3119.43
880,840,102,0.0825661,100.47,0.4,0.056,266.327
80,720,103,0.143783,280.015,0.572,0.176,1741.04
800,40,104,0.0562021,54.5634,0.232,0.044,115.437
440,200,105,0.113072,181.262,0.512,0.076,1515.91
920,80,106,0.0575132,53.5092,0.188,0.068,124.87
640,880,107,0.120332,215.38,0.556,0.1,931.63
360,200,108,0.118968,190.117,0.568,0.084,2130.96
720,200,109,0.0909265,111.696,0.488,0.032,293.009
640,680,110,0.139967,243.927,0.628,0.16,2236.39
160,640,111,0.158102,303.361,0.644,0.232,2157.02
320,720,112,0.164145,382.996,0.76,0.252,2252.63
400,480,113,0.170724,359.68,0.708,0.248,3500
400,120,114,0.100885,116.375,0.488,0.064,1461.46
40,720,115,0.135569,265.166,0.564,0.148,1498.36
760,520,116,0.115311,221.632,0.564,0.076,1293.75
560,640,117,0.153851,301.436,0.66,0.212,2230.34
320,480,118,0.169512,352.019,0.72,0.244,3154.65
240,720,119,0.164319,358.986,0.736,0.236,2090.3
280,160,120,0.114463,184.116,0.58,0.08,1665.45
880,160,121,0.0601715,56.3472,0.248,0.036,101.553
560,560,122,0.156978,319.945,0.676,0.212,2521.59
360,720,123,0.16844,353.526,0.732,0.232,2833.94
400,240,124,0.128107,248.978,0.596,0.128,1787.57
40,800,125,0.123756,217.49,0.516,0.08,1001.37
120,40,126,0.0761055,87.7504,0.452,0.028,582.182
240,40,127,0.082677,108.573,0.428,0.04,713.629
120,280,128,0.120487,202.634,0.612,0.108,1874.69
240,640,129,0.1665,353.969,0.7,0.24,2733.87
520,680,130,0.158491,331.447,0.676,0.22,2396.81
720,560,131,0.126803,243.624,0.604,0.112,1765.42
200,920,132,0.126879,215.228,0.572,0.12,856.207
720,920,133,0.102111,151.647,0.496,0.056,584.293
760,880,134,0.102005,152.024,0.512,0.048,486.218
720,320,135,0.106359,158.718,0.516,0.048,320.58
720,240,136,0.0957059,133.572,0.532,0.064,283.722
800,280,137,0.090122,114.12,0.452,0.068,237.745
680,840,138,0.117541,182.651,0.548,0.096,1028.03
520,760,139,0.152146,288.595,0.604,0.208,2369.16
320,240,140,0.127975,242.289,0.644,0.104,2039.21
320,40,141,0.0867605,106.258,0.468,0.048,939.734
560,680,142,0.15478,311.897,0.652,0.196,2055.97
480,640,143,0.162627,349.223,0.664,0.24,2719.82
720,760,144,0.116875,196.229,0.528,0.1,1121.09
400,200,145,0.115273,201.531,0.54,0.092,1606.15
280,760,146,0.161964,351.667,0.68,0.22,2605.23
640,240,147,0.107726,162.177,0.52,0.072,357.176
200,960,148,0.118132,192.975,0.576,0.084,868.201
960,720,149,0.0748111,87.5706,0.328,0.052,127.826
760,960,150,0.0898016,116.365,0.444,0.036,296.272
440,920,151,0.133634,238.299,0.596,0.16,1348.11
960,680,152,0.0731287,79.9307,0.356,0.024,157.829
600,360,153,0.134785,233.65,0.616,0.124,2400.64
840,920,154,0.0800744,97.52,0.396,0.044,148.734
320,880,155,0.143769,264.295,0.608,0.148,1785.09
720,520,156,0.122126,187.108,0.576,0.088,1860.21
640,40,157,0.0678748,71.437,0.308,0.052,142.499
200,520,158,0.161095,322.214,0.68,0.228,2759.96
280,120,159,0.101706,137.875,0.556,0.044,1092.93
760,160,160,0.0750802,92.8768,0.38,0.056,134.784
880,680,161,0.0930339,123.857,0.44,0.036,207.58
360,360,162,0.150597,318.64,0.632,0.212,3052.13
800,960,163,0.0839651,107.784,0.432,0.04,236.972
560,960,164,0.114851,183.254,0.544,0.08,714.154
560,920,165,0.121929,223.476,0.576,0.08,1052.46
960,920,166,0.0593423,58.8829,0.236,0.056,95.7589
80,320,167,0.123797,197.631,0.572,0.088,1594.93
760,200,168,0.0844124,120.026,0.444,0.036,283.478
640,600,169,0.14294,285.569,0.624,0.16,2478.63
320,320,170,0.150215,297.908,0.676,0.164,2872.39
480,840,171,0.146382,266.99,0.652,0.172,2027
160,40,172,0.0787358,83.4475,0.344,0.06,780.913
440,840,173,0.148809,313.773,0.624,0.156,1656.34
320,360,174,0.151909,299.676,0.696,0.184,2354.92
640,800,175,0.134106,235.594,0.612,0.112,1575.35
960,120,176,0.0580455,51.7313,0.228,0.056,100.13
960,360,177,0.0665784,82.3646,0.368,0.044,131.79
680,280,178,0.107136,177.045,0.5,0.056,354.404
240,920,179,0.133549,225.406,0.592,0.136,980.083
400,320,180,0.145355,279.181,0.612,0.164,2706.85
200,360,181,0.146972,284.038,0.676,0.188,2582.72
680,400,182,0.119533,202.88,0.524,0.084,474.828
680,520,183,0.13488,258.831,0.636,0.132,1691.82
600,160,184,0.0970954,146.589,0.52,0.06,327.448
240,560,185,0.165591,348.964,0.696,0.236,3175.28
680,40,186,0.0657063,58.0408,0.26,0.02,182.015
440,360,187,0.147963,274.555,0.62,0.216,2286.85
320,80,188,0.0958341,133.457,0.52,0.028,975.864
600,880,189,0.125346,214.239,0.572,0.088,1072.93
720,800,190,0.113466,187.151,0.512,0.08,852.717
440,40,191,0.0852784,110.673,0.464,0.056,169.799
800,400,192,0.0986629,139.264,0.496,0.048,260.491
840,160,193,0.0634609,65.734,0.284,0.052,150.67
280,880,194,0.143986,261.435,0.652,0.168,1706.25
720,160,195,0.085439,109.692,0.468,0.076,232.635
200,400,196,0.154941,302.789,0.696,0.2,2665.4
160,760,197,0.149104,284.313,0.628,0.212,1770.65
