x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
400,120,86,0.104144,159.423,0.54,0.08,1200.22
840,880,87,0.0848984,115.283,0.436,0.104,260.012
480,40,88,0.0835737,101.815,0.448,0.136,199.9
680,40,89,0.0657144,62.3585,0.308,0.1,164.453
720,160,90,0.0862799,146.313,0.456,0.092,283.868
200,920,91,0.124463,216.36,0.544,0.136,1090.09
400,800,92,0.156729,319.234,0.644,0.212,1993.75
720,760,93,0.114907,171.235,0.484,0.144,1272.16
40,320,94,0.116426,187.325,0.556,0.1,1319.26
80,720,95,0.142531,311.68,0.62,0.168,1388.48
400,680,96,0.168679,360.157,0.656,0.236,2633.29
480,120,97,0.0994491,149.621,0.484,0.096,284.994
920,640,98,0.0829085,117.744,0.472,0.104,245.36
880,160,99,0.0570065,61.2231,0.272,0.06,120.506
120,600,100,0.158276,316.446,0.588,0.216,2130.69
800,40,101,0.054832,52.2561,0.24,0.108,142.943
840,360,102,0.0840754,115.925,0.452,0.104,255.935
120,760,103,0.147015,302.807,0.592,0.16,1826.46
920,40,104,0.056561,59.5346,0.228,0.128,98.2456
880,120,105,0.0550673,46.6885,0.256,0.132,62.6979
360,720,106,0.16804,360.605,0.66,0.252,2507.43
880,600,107,0.0928423,122.764,0.492,0.092,301.748
920,320,108,0.0724498,77.3922,0.344,0.076,169.125
320,800,109,0.157737,313.647,0.624,0.2,2063.64
480,760,110,0.161112,307.166,0.676,0.228,2647.25
680,120,111,0.0775578,105.016,0.38,0.092,278.574
800,320,112,0.0903937,134.175,0.448,0.104,194.099
360,520,113,0.175247,369.814,0.664,0.256,3471.7
800,280,114,0.0892429,111.639,0.496,0.1,284.571
920,520,115,0.083506,104.733,0.472,0.128,222.228
520,960,116,0.1186,186.265,0.544,0.144,800.462
80,960,117,0.11222,175.41,0.532,0.128,403.877
840,520,118,0.101912,155.225,0.512,0.132,369.213
720,120,119,0.0739089,73.2137,0.392,0.096,136.688
40,880,120,0.114952,191.939,0.52,0.124,678.331
840,160,121,0.0673746,77.4749,0.34,0.092,111.69
80,760,122,0.136447,257.233,0.576,0.152,1665.66
240,480,123,0.163582,324.506,0.704,0.256,2921.4
440,360,124,0.145434,301.705,0.616,0.236,2359.83
440,920,125,0.136843,240.747,0.6,0.172,1042.17
760,280,126,0.0976926,161.749,0.508,0.112,376.986
360,640,127,0.173897,395.063,0.676,0.248,2990.24
800,520,128,0.106989,160.472,0.516,0.104,411.659
720,360,129,0.11213,186.561,0.472,0.12,420.343
880,320,130,0.0810874,104.113,0.452,0.092,214.067
480,280,131,0.12952,230.272,0.596,0.132,2157.05
280,280,132,0.134056,248.851,0.584,0.18,2425.59
680,160,133,0.0879624,120.816,0.476,0.16,253.313
960,720,134,0.0713814,72.6045,0.304,0.08,195.68
800,360,135,0.0978582,159.527,0.472,0.12,337.599
720,240,136,0.0980255,153.447,0.496,0.128,318.226
400,80,137,0.0930964,133.778,0.552,0.072,1038.48
80,320,138,0.123727,215.676,0.568,0.108,1350.58
760,560,139,0.117851,195.703,0.552,0.14,1435.48
160,800,140,0.150254,269.41,0.616,0.188,1649.86
520,440,141,0.152178,332.496,0.632,0.212,2729.29
560,960,142,0.120089,203.449,0.556,0.108,693.896
200,720,143,0.1592,301.78,0.708,0.208,1722.44
80,640,144,0.146019,278.249,0.572,0.212,1609.84
680,280,145,0.107481,180.781,0.552,0.108,426.301
40,560,146,0.135103,253.082,0.596,0.164,1828.94
160,240,147,0.117725,194.597,0.528,0.092,1846.79
240,840,148,0.153505,274.135,0.66,0.188,1526.91
680,920,149,0.106545,169.19,0.512,0.088,663.027
