x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
160,960,233,0.116203,197.216,0.552,0.06,681.838
240,920,234,0.132651,269.566,0.568,0.116,1184.75
600,80,235,0.0808228,97.6611,0.4,0.008,210.261
840,920,236,0.0807137,104.029,0.4,0.004,228.803
560,360,237,0.136732,257.226,0.62,0.128,2410.85
160,160,238,0.102703,154.465,0.52,0.012,1301.08
760,120,239,0.0735283,85.3893,0.28,0.004,159.726
560,320,240,0.13124,227.373,0.644,0.1,2256.27
400,880,241,0.148201,324.171,0.708,0.136,1859.05
440,480,242,0.163442,314.994,0.804,0.232,3282.39
680,160,243,0.0904717,121.173,0.396,0.008,279.981
880,640,244,0.0929392,135.418,0.496,0.008,300.296
520,720,245,0.157108,339.169,0.732,0.212,2668.87
600,800,246,0.132657,259.691,0.616,0.132,1629.08
640,480,247,0.138656,274.2,0.648,0.132,2360.14
40,280,248,0.108746,164.819,0.524,0.044,1342.38
920,560,249,0.0865257,110.09,0.44,0.016,230.467
760,800,250,0.105069,161.29,0.52,0.036,885.449
200,360,251,0.140297,256.645,0.624,0.164,2446.76
680,40,252,0.0661979,69.8224,0.204,0.004,144.938
440,440,253,0.164554,336.856,0.756,0.216,3263.77
720,400,254,0.111665,184.932,0.516,0.04,411.317
