x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
720,680,87,0.122707,212.202,0.572,0.1,1647.16
760,200,88,0.0844124,120.026,0.444,0.036,283.478
400,920,89,0.13549,252.522,0.608,0.14,1484.02
280,240,90,0.12448,234.826,0.572,0.1,2155.02
920,280,91,0.0623995,53.7302,0.212,0.052,139.569
640,80,92,0.0772198,97.5474,0.368,0.052,228.453
880,640,93,0.094775,127.67,0.488,0.048,316.921
400,80,94,0.098449,156.011,0.52,0.036,1018.37
480,160,95,0.111003,163.033,0.56,0.048,1572.38
840,920,96,0.0800744,97.52,0.396,0.044,148.734
960,120,97,0.0580455,51.7313,0.228,0.056,100.13
800,160,98,0.069009,63.5683,0.3,0.064,185.42
880,480,99,0.0909435,141.784,0.456,0.056,311.279
440,440,100,0.165944,338.061,0.752,0.228,3253.69
80,480,101,0.143067,270.352,0.676,0.184,1849.21
360,160,102,0.111342,177.665,0.528,0.06,1556.49
520,160,103,0.100939,148.298,0.528,0.032,276.762
40,160,104,0.0903491,121.782,0.492,0.036,770.542
800,560,105,0.109621,177.34,0.564,0.072,360.565
760,520,106,0.115311,221.632,0.564,0.076,1293.75
360,720,107,0.16844,353.526,0.732,0.232,2833.94
960,40,108,0.0539363,49.8617,0.216,0.06,50
440,640,109,0.16976,373.029,0.724,0.248,3119.43
640,880,110,0.120332,215.38,0.556,0.1,931.63
200,960,111,0.118132,192.975,0.576,0.084,868.201
520,520,112,0.16101,317.961,0.704,0.248,3276.66
840,240,113,0.0755439,83.5029,0.4,0.044,209.915
520,720,114,0.160166,299.76,0.68,0.236,2344.75
840,280,115,0.0781698,87.6618,0.36,0.076,246.945
280,840,116,0.151951,294.725,0.652,0.196,1543.29
640,520,117,0.140754,251.81,0.612,0.168,2264.82
680,360,118,0.118812,187.397,0.552,0.092,411.376
720,640,119,0.124889,213.011,0.564,0.108,1402.11
280,200,120,0.120869,201.037,0.576,0.104,1860.6
400,960,121,0.126459,232.301,0.588,0.128,899.313
560,40,122,0.0789164,100.182,0.396,0.044,158.463
480,760,123,0.158124,317.485,0.692,0.188,2414.01
800,920,124,0.0876705,129.897,0.496,0.032,191.82
240,280,125,0.132854,240.028,0.588,0.152,1955.89
400,600,126,0.168128,391.103,0.692,0.272,3297.33
800,960,127,0.0839651,107.784,0.432,0.04,236.972
680,240,128,0.101542,148.287,0.488,0.052,337.721
480,600,129,0.162876,321.258,0.672,0.256,2564.07
600,640,130,0.151417,310.712,0.592,0.204,2417.56
440,840,131,0.148809,313.773,0.624,0.156,1656.34
560,720,132,0.152855,285.783,0.736,0.22,2425.84
880,200,133,0.0614406,62.6521,0.276,0.068,121.564
760,160,134,0.0750802,92.8768,0.38,0.056,134.784
440,200,135,0.113072,181.262,0.512,0.076,1515.91
960,320,136,0.0614083,52.7875,0.22,0.044,90.1164
40,400,137,0.125853,246.93,0.56,0.124,1815.22
400,680,138,0.168634,348.384,0.708,0.268,2517.4
360,760,139,0.162231,345.928,0.652,0.256,2475.1
760,40,140,0.0569921,53.2039,0.216,0.048,109.496
960,80,141,0.0538509,48.7615,0.212,0.052,98.1506
640,680,142,0.139967,243.927,0.628,0.16,2236.39
80,40,143,0.07108,79.8773,0.356,0.052,451.349
680,120,144,0.0808624,97.334,0.392,0.052,180.193
280,960,145,0.126353,242.13,0.56,0.112,884.383
240,560,146,0.165591,348.964,0.696,0.236,3175.28
480,360,147,0.148118,289.948,0.7,0.192,2673.61
960,640,148,0.074623,87.6598,0.408,0.056,177.606
560,640,149,0.153851,301.436,0.66,0.212,2230.34
400,200,150,0.115273,201.531,0.54,0.092,1606.15
560,680,151,0.15478,311.897,0.652,0.196,2055.97
880,120,152,0.0544341,51.7278,0.192,0.06,51.8178
720,240,153,0.0957059,133.572,0.532,0.064,283.722
280,760,154,0.161964,351.667,0.68,0.22,2605.23
120,80,155,0.0855335,113.468,0.416,0.036,734.429
40,880,156,0.113325,169.446,0.524,0.08,635.41
720,40,157,0.0619606,64.3684,0.232,0.044,83.6079
840,360,158,0.0879135,117.784,0.476,0.04,200.101
720,120,159,0.077623,89.2076,0.372,0.064,189.383
880,680,160,0.0930339,123.857,0.44,0.036,207.58
600,520,161,0.149034,274.975,0.676,0.164,2823.76
760,240,162,0.0888953,120.351,0.496,0.068,250.365
360,240,163,0.128696,202.179,0.584,0.088,2068.4
40,960,164,0.101699,150.54,0.488,0.048,373.294
360,960,165,0.127816,229.876,0.596,0.108,913.481
800,80,166,0.0573271,50.6613,0.232,0.036,53.3219
960,400,167,0.0694403,73.9219,0.316,0.044,153.155
400,320,168,0.145355,279.181,0.612,0.164,2706.85
720,520,169,0.122126,187.108,0.576,0.088,1860.21
680,920,170,0.109922,163.312,0.54,0.068,786.254
920,880,171,0.0692364,80.5495,0.332,0.044,184.015
880,80,172,0.0534176,48.2461,0.176,0.04,57.838
320,840,173,0.152519,290.095,0.7,0.188,1896.25
400,880,174,0.141904,275.337,0.612,0.164,1420.98
440,920,175,0.133634,238.299,0.596,0.16,1348.11
960,680,176,0.0731287,79.9307,0.356,0.024,157.829
160,200,177,0.107989,188.501,0.556,0.088,1315.08
640,840,178,0.128012,242.994,0.568,0.104,1119.24
160,560,179,0.159028,324.287,0.704,0.204,2128.61
400,280,180,0.138313,250.776,0.612,0.132,2436.4
320,320,181,0.150215,297.908,0.676,0.164,2872.39
680,160,182,0.0871163,125.67,0.468,0.072,188.202
640,320,183,0.116622,192.103,0.576,0.072,452.823
240,800,184,0.155128,375.703,0.668,0.204,2109.47
880,440,185,0.0879842,112.942,0.424,0.052,298.79
680,680,186,0.133546,241.778,0.62,0.128,1461.79
520,360,187,0.142082,283.153,0.612,0.156,2201.99
720,360,188,0.109344,166.057,0.54,0.072,342.756
920,920,189,0.0701804,78.8604,0.308,0.036,166.12
640,240,190,0.107726,162.177,0.52,0.072,357.176
840,160,191,0.0634609,65.734,0.284,0.052,150.67
280,600,192,0.168896,325.46,0.724,0.26,2680.78
920,360,193,0.0737264,89.3879,0.376,0.064,158.827
680,520,194,0.13488,258.831,0.636,0.132,1691.82
520,800,195,0.148136,293.942,0.664,0.212,2200.8
600,400,196,0.137759,249.659,0.584,0.108,2037.61
240,200,197,0.116944,183.169,0.6,0.076,1938.07
