x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
840,360,97,0.0903921,113.779,0.42,0.008,241.048
240,840,98,0.14904,269.605,0.636,0.172,1795.18
800,160,99,0.0743342,91.1462,0.32,0.02,169.991
200,640,100,0.162286,319.092,0.768,0.228,2835.61
240,640,101,0.169613,388.72,0.78,0.244,3029.22
440,40,102,0.0848282,114.432,0.416,0.012,241.54
880,360,103,0.0829072,117.234,0.412,0.02,225.976
320,80,104,0.0930225,142.33,0.44,0.004,1179.07
520,840,105,0.142625,266.759,0.68,0.136,1834.42
640,160,106,0.0930673,141.659,0.452,0.004,293.739
760,120,107,0.0735283,85.3893,0.28,0.004,159.726
800,600,108,0.110072,176.581,0.544,0.028,1349.82
880,160,109,0.0586988,55.4981,0.18,0.008,105.408
760,40,110,0.0597404,59.8321,0.204,0.008,99.6731
920,360,111,0.0715928,98.9268,0.34,0.008,156.619
40,280,112,0.108746,164.819,0.524,0.044,1342.38
400,80,113,0.094259,135.601,0.448,0.004,1202.51
840,200,114,0.0683102,82.0505,0.26,0.004,127.307
120,440,115,0.144773,287.488,0.66,0.156,2308.99
80,520,116,0.142619,272.831,0.656,0.144,2210.97
400,120,117,0.102459,142.652,0.508,0.012,1477.23
360,280,118,0.137918,267.594,0.58,0.132,2576.71
120,40,119,0.0757539,80.6475,0.288,0.012,639.124
880,80,120,0.0531627,49.1769,0.16,0.004,56.9034
200,720,121,0.160164,322.93,0.772,0.22,2519.3
520,520,122,0.165336,343.261,0.74,0.212,3256.11
40,760,123,0.129941,218.606,0.62,0.1,1326.92
120,240,124,0.11359,180.119,0.556,0.04,1636.54
320,40,125,0.0865367,106.013,0.376,0.012,1003.85
160,480,126,0.152478,284.768,0.68,0.212,2798.4
960,360,127,0.0618765,60.5324,0.228,0.008,116.224
440,720,128,0.162341,347.763,0.724,0.244,2693.35
40,960,129,0.101543,150.89,0.484,0.012,323.333
440,400,130,0.157453,285.614,0.716,0.216,3116.66
280,160,131,0.112606,195.841,0.576,0.032,1664.55
160,40,132,0.0835628,107.171,0.392,0.012,744.883
640,40,133,0.0698129,72.4488,0.26,0.008,154.137
960,40,134,0.056191,55.2287,0.14,0.008,72.3371
600,400,135,0.141091,258.025,0.624,0.112,2531.43
720,920,136,0.100709,166.011,0.508,0.004,518.759
280,240,137,0.127111,213.268,0.592,0.072,2178.26
200,840,138,0.145281,301.796,0.684,0.148,1636.2
680,360,139,0.117474,191.359,0.624,0.048,430.919
600,760,140,0.143092,272.158,0.704,0.132,2101.7
640,440,141,0.131736,256.647,0.616,0.112,2262.32
680,400,142,0.119853,203.59,0.62,0.068,422.769
680,720,143,0.127057,274.101,0.608,0.108,1720.21
600,520,144,0.153486,322.873,0.688,0.176,2693.63
40,320,145,0.112165,193.206,0.54,0.04,1439.64
120,920,146,0.121496,205.435,0.608,0.052,872.927
400,480,147,0.167191,358.377,0.816,0.24,3259.06
800,960,148,0.0857474,112.034,0.416,0,249.914
240,200,149,0.115203,183.782,0.556,0.056,1859.35
