x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
760,120,194,0.0697156,78.9901,0.344,0.072,119.739
680,520,195,0.134709,248.954,0.592,0.176,1964.39
360,680,196,0.167835,364.335,0.696,0.288,2706.26
240,360,197,0.148036,283.844,0.632,0.204,2108
80,480,198,0.142526,254.475,0.568,0.18,2392.6
80,760,199,0.136447,257.233,0.576,0.152,1665.66
600,800,200,0.137246,242.16,0.58,0.176,1607.44
320,40,201,0.0858676,135.575,0.46,0.108,804.265
240,760,202,0.164926,343.257,0.66,0.228,2193.31
960,560,203,0.0840245,114.152,0.408,0.12,159.952
200,80,204,0.0920698,116.973,0.516,0.096,1188.32
400,240,205,0.127309,205.101,0.62,0.108,1794.08
560,320,206,0.129382,211.315,0.624,0.124,2474.09
960,960,207,0.0548115,48.8563,0.256,0.08,50.8175
760,200,208,0.0857301,105.223,0.46,0.104,243.807
480,280,209,0.12952,230.272,0.596,0.132,2157.05
680,560,210,0.142563,320.433,0.56,0.144,1714.91
400,400,211,0.15862,305.087,0.688,0.208,2947.69
600,280,212,0.120717,205.027,0.524,0.12,471.086
280,920,213,0.137358,322.274,0.656,0.192,1280.9
480,520,214,0.165788,382.032,0.72,0.208,3200.64
920,920,215,0.0651028,73.1172,0.332,0.128,107.197
920,240,216,0.0615457,63.1919,0.328,0.124,81.4068
520,240,217,0.117812,191.043,0.544,0.14,2184.98
840,160,218,0.0673746,77.4749,0.34,0.092,111.69
80,840,219,0.127319,214.953,0.568,0.14,1211.84
680,40,220,0.0657144,62.3585,0.308,0.1,164.453
880,880,221,0.0766926,95.4311,0.392,0.108,216.018
120,80,222,0.0830441,118.291,0.412,0.068,836.768
960,360,223,0.0627594,60.0037,0.3,0.08,99.4766
560,360,224,0.135773,260.398,0.62,0.16,1825.28
400,800,225,0.156729,319.234,0.644,0.212,1993.75
840,920,226,0.0823669,100.397,0.504,0.092,157.407
80,600,227,0.146077,275.169,0.616,0.196,2278.18
680,280,228,0.107481,180.781,0.552,0.108,426.301
920,80,229,0.0538467,42.5868,0.212,0.096,50
400,200,230,0.1144,188.385,0.492,0.12,1705.73
600,440,231,0.14016,255.244,0.592,0.164,2148.28
480,440,232,0.159498,308.988,0.672,0.244,2230.94
560,40,233,0.0749388,75.967,0.356,0.092,255.703
480,400,234,0.154902,303.32,0.62,0.196,2712.51
160,440,235,0.148245,298.849,0.592,0.152,2190.34
280,640,236,0.169199,393.277,0.668,0.304,2724.26
120,680,237,0.151406,314.225,0.62,0.212,1532.49
600,600,238,0.152666,335.718,0.544,0.228,2717.4
560,920,239,0.124225,205.64,0.588,0.136,988.425
40,960,240,0.107987,159.937,0.532,0.08,304.257
640,840,241,0.123436,228.824,0.544,0.188,1417.34
840,360,242,0.0840754,115.925,0.452,0.104,255.935
240,280,243,0.134661,263.724,0.604,0.184,2073.38
360,200,244,0.119716,202.456,0.584,0.124,1831.62
800,80,245,0.057671,61.0616,0.268,0.104,77.6662
640,600,246,0.144064,263.978,0.628,0.228,2216.48
920,320,247,0.0724498,77.3922,0.344,0.076,169.125
720,760,248,0.114907,171.235,0.484,0.144,1272.16
840,720,249,0.0957432,149.009,0.472,0.096,767.625
720,520,250,0.122416,219.302,0.556,0.132,1617.71
440,400,251,0.15355,309.39,0.608,0.236,3122.07
320,160,252,0.109884,202.062,0.548,0.128,1680.72
760,320,253,0.0990433,151.727,0.492,0.104,283.821
40,720,254,0.134292,259.855,0.592,0.136,1605.43
