x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
760,160,52,0.0750802,92.8768,0.38,0.056,134.784
600,160,53,0.0970954,146.589,0.52,0.06,327.448
280,160,54,0.114463,184.116,0.58,0.08,1665.45
520,800,55,0.148136,293.942,0.664,0.212,2200.8
360,760,56,0.162231,345.928,0.652,0.256,2475.1
640,680,57,0.139967,243.927,0.628,0.16,2236.39
160,200,58,0.107989,188.501,0.556,0.088,1315.08
320,80,59,0.0958341,133.457,0.52,0.028,975.864
680,120,60,0.0808624,97.334,0.392,0.052,180.193
960,320,61,0.0614083,52.7875,0.22,0.044,90.1164
120,80,62,0.0855335,113.468,0.416,0.036,734.429
200,40,63,0.083602,104.791,0.448,0.048,636.573
360,800,64,0.164795,364.689,0.704,0.216,2067.18
480,240,65,0.120931,235.939,0.572,0.08,2070.51
360,240,66,0.128696,202.179,0.584,0.088,2068.4
880,80,67,0.0534176,48.2461,0.176,0.04,57.838
480,600,68,0.162876,321.258,0.672,0.256,2564.07
440,160,69,0.108681,187.175,0.496,0.064,1531.99
440,640,70,0.16976,373.029,0.724,0.248,3119.43
960,840,71,0.0681418,72.4653,0.292,0.064,122.256
600,520,72,0.149034,274.975,0.676,0.164,2823.76
160,160,73,0.0998371,143.366,0.5,0.064,1189.68
560,680,74,0.15478,311.897,0.652,0.196,2055.97
480,840,75,0.146382,266.99,0.652,0.172,2027
600,400,76,0.137759,249.659,0.584,0.108,2037.61
840,200,77,0.0714418,85.298,0.32,0.052,178.491
960,80,78,0.0538509,48.7615,0.212,0.052,98.1506
600,800,79,0.135206,224.263,0.612,0.16,1348.58
40,520,80,0.138508,239.093,0.62,0.144,1684.15
160,680,81,0.156995,338.289,0.656,0.216,2089.3
720,320,82,0.106359,158.718,0.516,0.048,320.58
600,640,83,0.151417,310.712,0.592,0.204,2417.56
960,400,84,0.0694403,73.9219,0.316,0.044,153.155
360,120,85,0.102971,151.204,0.5,0.06,1224.71
400,320,86,0.145355,279.181,0.612,0.164,2706.85
40,840,87,0.121063,198.6,0.484,0.116,739.926
560,640,88,0.153851,301.436,0.66,0.212,2230.34
760,200,89,0.0844124,120.026,0.444,0.036,283.478
640,760,90,0.136919,247.62,0.648,0.148,1921.76
800,960,91,0.0839651,107.784,0.432,0.04,236.972
880,400,92,0.0853092,120.844,0.424,0.04,167.935
680,360,93,0.118812,187.397,0.552,0.092,411.376
200,840,94,0.142294,296.773,0.612,0.144,1492.58
40,400,95,0.125853,246.93,0.56,0.124,1815.22
440,120,96,0.100555,145.322,0.464,0.024,1462.58
360,600,97,0.171917,351.749,0.708,0.252,2948.03
720,880,98,0.108049,157.389,0.548,0.06,775.889
400,560,99,0.170995,385.958,0.744,0.28,2877.95
40,720,100,0.135569,265.166,0.564,0.148,1498.36
280,560,101,0.174473,375.603,0.736,0.248,3329.55
480,360,102,0.148118,289.948,0.7,0.192,2673.61
680,960,103,0.103526,149.69,0.536,0.052,382.346
680,520,104,0.13488,258.831,0.636,0.132,1691.82
440,760,105,0.158949,336.66,0.64,0.236,2023.37
480,720,106,0.162286,362.672,0.688,0.244,2500.1
520,480,107,0.155805,335.137,0.656,0.192,2645.02
800,600,108,0.109365,156.892,0.496,0.08,1096.66
520,160,109,0.100939,148.298,0.528,0.032,276.762
320,840,110,0.152519,290.095,0.7,0.188,1896.25
720,760,111,0.116875,196.229,0.528,0.1,1121.09
360,720,112,0.16844,353.526,0.732,0.232,2833.94
600,880,113,0.125346,214.239,0.572,0.088,1072.93
640,320,114,0.116622,192.103,0.576,0.072,452.823
800,120,115,0.0637071,63.7044,0.268,0.064,137.456
320,880,116,0.143769,264.295,0.608,0.148,1785.09
40,40,117,0.0650279,72.6157,0.292,0.04,359.125
120,640,118,0.152822,323.188,0.588,0.224,2276.07
80,200,119,0.101711,148.207,0.508,0.052,1073.01
880,160,120,0.0601715,56.3472,0.248,0.036,101.553
800,80,121,0.0573271,50.6613,0.232,0.036,53.3219
480,640,122,0.162627,349.223,0.664,0.24,2719.82
40,880,123,0.113325,169.446,0.524,0.08,635.41
400,600,124,0.168128,391.103,0.692,0.272,3297.33
320,440,125,0.159701,318.366,0.684,0.224,2628.24
760,40,126,0.0569921,53.2039,0.216,0.048,109.496
720,640,127,0.124889,213.011,0.564,0.108,1402.11
280,960,128,0.126353,242.13,0.56,0.112,884.383
840,640,129,0.104271,163.03,0.468,0.048,758.776
440,240,130,0.127453,206.041,0.548,0.096,1784.06
560,760,131,0.147899,272.857,0.636,0.184,1849.48
200,640,132,0.163763,313.509,0.74,0.2,2813
800,360,133,0.100206,146.288,0.484,0.048,346.415
600,720,134,0.146624,292.303,0.624,0.184,1769.64
800,280,135,0.090122,114.12,0.452,0.068,237.745
200,440,136,0.154955,335.928,0.668,0.24,2229.29
760,240,137,0.0888953,120.351,0.496,0.068,250.365
840,560,138,0.100828,151.676,0.528,0.048,331.862
920,280,139,0.0623995,53.7302,0.212,0.052,139.569
760,280,140,0.0940003,128.377,0.416,0.06,334.48
720,560,141,0.126803,243.624,0.604,0.112,1765.42
80,240,142,0.113669,192.408,0.532,0.076,1578.16
640,80,143,0.0772198,97.5474,0.368,0.052,228.453
280,840,144,0.151951,294.725,0.652,0.196,1543.29
240,80,145,0.0912334,152.222,0.464,0.056,1161.5
760,840,146,0.103604,179.248,0.444,0.036,663.706
800,520,147,0.108974,190.139,0.496,0.052,320.762
400,920,148,0.13549,252.522,0.608,0.14,1484.02
760,960,149,0.0898016,116.365,0.444,0.036,296.272
320,800,150,0.161665,324.054,0.7,0.228,1872.31
80,40,151,0.07108,79.8773,0.356,0.052,451.349
160,240,152,0.114825,193.077,0.596,0.08,1758.19
680,240,153,0.101542,148.287,0.488,0.052,337.721
720,360,154,0.109344,166.057,0.54,0.072,342.756
240,640,155,0.1665,353.969,0.7,0.24,2733.87
240,800,156,0.155128,375.703,0.668,0.204,2109.47
440,440,157,0.165944,338.061,0.752,0.228,3253.69
640,40,158,0.0678748,71.437,0.308,0.052,142.499
960,160,159,0.0561959,52.1782,0.212,0.06,114.948
160,560,160,0.159028,324.287,0.704,0.204,2128.61
160,320,161,0.132779,267.269,0.592,0.144,2248.55
320,360,162,0.151909,299.676,0.696,0.184,2354.92
720,240,163,0.0957059,133.572,0.532,0.064,283.722
400,760,164,0.162944,354.485,0.728,0.228,2676.09
720,600,165,0.125303,222.111,0.616,0.096,1699.7
200,240,166,0.120086,199.783,0.536,0.096,1659.54
720,800,167,0.113466,187.151,0.512,0.08,852.717
520,920,168,0.126328,220.993,0.512,0.108,1049.29
560,720,169,0.152855,285.783,0.736,0.22,2425.84
600,480,170,0.145094,295.131,0.608,0.168,2692.54
920,80,171,0.0575132,53.5092,0.188,0.068,124.87
800,400,172,0.0986629,139.264,0.496,0.048,260.491
40,680,173,0.137302,295.736,0.596,0.136,1454.18
320,280,174,0.137124,235.403,0.604,0.148,2149.27
320,240,175,0.127975,242.289,0.644,0.104,2039.21
480,480,176,0.161085,345.084,0.712,0.224,3178.54
160,760,177,0.149104,284.313,0.628,0.212,1770.65
960,120,178,0.0580455,51.7313,0.228,0.056,100.13
640,800,179,0.134106,235.594,0.612,0.112,1575.35
280,760,180,0.161964,351.667,0.68,0.22,2605.23
120,920,181,0.124211,201.967,0.58,0.092,639.942
840,480,182,0.0983149,137.384,0.444,0.052,289.701
400,280,183,0.138313,250.776,0.612,0.132,2436.4
520,80,184,0.0884533,121.718,0.436,0.048,306.562
920,400,185,0.079672,94.7468,0.392,0.056,226.932
720,680,186,0.122707,212.202,0.572,0.1,1647.16
680,840,187,0.117541,182.651,0.548,0.096,1028.03
480,520,188,0.165743,361.778,0.716,0.236,3277.75
640,840,189,0.128012,242.994,0.568,0.104,1119.24
760,520,190,0.115311,221.632,0.564,0.076,1293.75
720,520,191,0.122126,187.108,0.576,0.088,1860.21
760,800,192,0.105739,146.686,0.516,0.056,811.437
200,360,193,0.146972,284.038,0.676,0.188,2582.72
80,160,194,0.0979744,138.064,0.48,0.076,852.256
560,280,195,0.122659,200.245,0.58,0.124,2003.99
360,360,196,0.150597,318.64,0.632,0.212,3052.13
920,200,197,0.0568991,51.6737,0.208,0.036,105.692
480,160,198,0.111003,163.033,0.56,0.048,1572.38
840,160,199,0.0634609,65.734,0.284,0.052,150.67
720,120,200,0.077623,89.2076,0.372,0.064,189.383
160,440,201,0.154865,306.04,0.656,0.208,2157.16
480,880,202,0.141468,288.458,0.636,0.16,1613.58
880,840,203,0.0825661,100.47,0.4,0.056,266.327
160,880,204,0.133153,244.619,0.608,0.156,1049.66
640,480,205,0.136044,261.001,0.592,0.14,2498.3
80,720,206,0.143783,280.015,0.572,0.176,1741.04
880,440,207,0.0879842,112.942,0.424,0.052,298.79
680,920,208,0.109922,163.312,0.54,0.068,786.254
360,160,209,0.111342,177.665,0.528,0.06,1556.49
160,120,210,0.0975396,136.243,0.456,0.04,1263.04
160,400,211,0.149373,284.182,0.62,0.18,2554.05
680,280,212,0.107136,177.045,0.5,0.056,354.404
120,40,213,0.0761055,87.7504,0.452,0.028,582.182
240,560,214,0.165591,348.964,0.696,0.236,3175.28
520,680,215,0.158491,331.447,0.676,0.22,2396.81
920,320,216,0.0700171,76.0977,0.316,0.06,110.448
720,200,217,0.0909265,111.696,0.488,0.032,293.009
80,480,218,0.143067,270.352,0.676,0.184,1849.21
120,160,219,0.100545,142.246,0.516,0.036,1272.52
880,680,220,0.0930339,123.857,0.44,0.036,207.58
280,360,221,0.153792,305.412,0.624,0.216,2287.61
400,880,222,0.141904,275.337,0.612,0.164,1420.98
640,880,223,0.120332,215.38,0.556,0.1,931.63
560,920,224,0.121929,223.476,0.576,0.08,1052.46
400,480,225,0.170724,359.68,0.708,0.248,3500
80,600,226,0.144034,302.544,0.6,0.204,2038.37
360,280,227,0.137097,238.916,0.616,0.132,2512.68
800,920,228,0.0876705,129.897,0.496,0.032,191.82
280,120,229,0.101706,137.875,0.556,0.044,1092.93
720,160,230,0.085439,109.692,0.468,0.076,232.635
880,200,231,0.0614406,62.6521,0.276,0.068,121.564
640,960,232,0.108109,163.531,0.548,0.088,677.699
680,160,233,0.0871163,125.67,0.468,0.072,188.202
440,920,234,0.133634,238.299,0.596,0.16,1348.11
240,280,235,0.132854,240.028,0.588,0.152,1955.89
480,680,236,0.161818,342.526,0.644,0.248,2219.98
880,600,237,0.0910538,131.098,0.436,0.048,198.766
200,920,238,0.126879,215.228,0.572,0.12,856.207
40,800,239,0.123756,217.49,0.516,0.08,1001.37
920,520,240,0.0821289,93.1036,0.408,0.028,184.908
880,480,241,0.0909435,141.784,0.456,0.056,311.279
480,800,242,0.152615,285.212,0.672,0.216,1695.72
400,960,243,0.126459,232.301,0.588,0.128,899.313
320,720,244,0.164145,382.996,0.76,0.252,2252.63
80,400,245,0.135029,242.115,0.628,0.124,2005.44
720,40,246,0.0619606,64.3684,0.232,0.044,83.6079
960,680,247,0.0731287,79.9307,0.356,0.024,157.829
40,160,248,0.0903491,121.782,0.492,0.036,770.542
840,240,249,0.0755439,83.5029,0.4,0.044,209.915
40,960,250,0.101699,150.54,0.488,0.048,373.294
120,440,251,0.151498,300.079,0.664,0.176,2033.72
160,640,252,0.158102,303.361,0.644,0.232,2157.02
440,40,253,0.0852784,110.673,0.464,0.056,169.799
400,400,254,0.15473,338.313,0.668,0.24,2574.49
