x,y,name,avg_phi,avg_kx,avg_net,facies_4,total_prod
40,320,51,0.112165,193.206,0.54,0.04,1439.64
160,160,52,0.102703,154.465,0.52,0.012,1301.08
80,960,53,0.105098,141.152,0.464,0.028,412.58
840,560,54,0.101274,142.608,0.468,0.02,335.239
640,120,55,0.0914632,124.773,0.468,0,292.38
640,520,56,0.138837,248.571,0.644,0.132,2396.51
440,280,57,0.136247,258.685,0.66,0.104,2647.84
320,360,58,0.157406,339.688,0.736,0.172,3130.7
880,480,59,0.0899717,128.611,0.48,0.004,245.739
840,680,60,0.0960323,134.591,0.444,0.008,869.64
960,640,61,0.0732509,90.4935,0.308,0.004,159.049
400,120,62,0.102459,142.652,0.508,0.012,1477.23
320,200,63,0.117442,196.516,0.54,0.048,1929.65
600,880,64,0.12816,224.443,0.664,0.068,1265.37
560,160,65,0.10158,149.67,0.512,0.008,336.003
160,880,66,0.134103,229.348,0.624,0.104,1316.88
320,760,67,0.166494,341.352,0.816,0.232,2629.86
800,760,68,0.106745,167.35,0.548,0.004,928.566
800,960,69,0.0857474,112.034,0.416,0,249.914
200,40,70,0.0849858,104.942,0.448,0.012,840.878
880,640,71,0.0929392,135.418,0.496,0.008,300.296
120,760,72,0.143808,252.151,0.68,0.156,1740.99
680,680,73,0.136512,249.479,0.644,0.104,1910.48
360,160,74,0.11138,173.186,0.584,0.032,1801.81
200,360,75,0.140297,256.645,0.624,0.164,2446.76
400,200,76,0.116115,181.031,0.572,0.048,1928.98
440,200,77,0.114651,184.992,0.58,0.048,2033.63
200,760,78,0.157426,270.056,0.724,0.2,2368.01
440,840,79,0.151999,290.883,0.732,0.176,2030.1
960,520,80,0.0749845,81.8715,0.348,0.008,177.888
720,720,81,0.122053,199.587,0.612,0.064,1541.69
280,880,82,0.140774,269.522,0.624,0.16,1552.21
680,400,83,0.119853,203.59,0.62,0.068,422.769
680,640,84,0.131556,213.294,0.652,0.112,1907.15
920,280,85,0.0683313,83.5247,0.292,0.016,131.353
400,720,86,0.1651,355.381,0.76,0.244,2793.12
800,840,87,0.100515,162.761,0.496,0.004,567.185
320,840,88,0.153349,316.188,0.7,0.184,2116.48
480,40,89,0.0882825,110.245,0.428,0.008,267.178
880,680,90,0.0943872,126.563,0.492,0.008,286.696
440,400,91,0.157453,285.614,0.716,0.216,3116.66
360,280,92,0.137918,267.594,0.58,0.132,2576.71
760,360,93,0.104303,173.562,0.54,0.004,363.899
560,600,94,0.157877,308.347,0.7,0.204,2812.11
880,880,95,0.0776443,97.176,0.368,0.004,175.259
440,640,96,0.171229,360.975,0.8,0.272,3355.22
160,720,97,0.156809,325.324,0.72,0.2,2178.22
400,640,98,0.171717,369.143,0.784,0.288,3340.85
320,520,99,0.17291,391.156,0.784,0.268,3448.85
240,920,100,0.132651,269.566,0.568,0.116,1184.75
720,880,101,0.104565,142.636,0.5,0.024,698.677
600,160,102,0.0994746,140.2,0.468,0.012,336.313
640,840,103,0.125255,197.168,0.588,0.064,1417.04
360,240,104,0.129645,241.479,0.632,0.104,2430.56
840,280,105,0.0824638,102.272,0.42,0.008,217.702
80,280,106,0.115692,232.193,0.58,0.048,1677.25
160,800,107,0.146119,286.647,0.636,0.144,1892.68
640,80,108,0.0843161,121.647,0.424,0.016,215.177
520,640,109,0.159851,323.097,0.744,0.236,2804.69
80,600,110,0.148233,276.241,0.712,0.164,2091.57
360,560,111,0.17041,353.066,0.828,0.276,3208.95
360,400,112,0.158617,319.024,0.74,0.212,3065.88
800,160,113,0.0743342,91.1462,0.32,0.02,169.991
920,80,114,0.0528846,45.8697,0.116,0.004,51.4135
360,520,115,0.169407,322.841,0.784,0.26,3500
480,480,116,0.159189,380.647,0.728,0.228,3042.28
720,760,117,0.117186,194.157,0.596,0.052,1294.51
920,560,118,0.0865257,110.09,0.44,0.016,230.467
520,520,119,0.165336,343.261,0.74,0.212,3256.11
400,280,120,0.138835,245.069,0.624,0.124,2589.3
240,600,121,0.165584,350.828,0.756,0.264,2910.95
280,240,122,0.127111,213.268,0.592,0.072,2178.26
400,480,123,0.167191,358.377,0.816,0.24,3259.06
480,840,124,0.149879,301.196,0.692,0.164,2098.44
760,200,125,0.0876226,132.004,0.44,0.016,236.138
320,80,126,0.0930225,142.33,0.44,0.004,1179.07
720,560,127,0.125199,217.967,0.56,0.068,1878.37
200,80,128,0.0927693,127.748,0.5,0,1042.56
160,760,129,0.151674,283.03,0.672,0.184,2031.56
840,320,130,0.0845855,110.568,0.396,0.012,226.4
840,920,131,0.0807137,104.029,0.4,0.004,228.803
280,720,132,0.163336,365.343,0.752,0.24,2792.71
760,40,133,0.0597404,59.8321,0.204,0.008,99.6731
240,240,134,0.129443,216.074,0.548,0.068,2135.66
520,440,135,0.158332,393.654,0.72,0.18,2996.82
520,280,136,0.131656,246.701,0.616,0.084,2438.17
520,560,137,0.160613,366.745,0.736,0.216,3068.79
480,760,138,0.158643,313.154,0.756,0.22,2629.36
680,80,139,0.0744063,83.76,0.344,0.012,177.029
640,680,140,0.140859,247.347,0.636,0.14,2219.82
840,880,141,0.086968,104.559,0.436,0.016,262.26
680,40,142,0.0661979,69.8224,0.204,0.004,144.938
640,360,143,0.125398,186.183,0.628,0.056,2052
640,760,144,0.135649,243.848,0.596,0.1,1731.76
160,240,145,0.11659,207.056,0.512,0.048,1861.08
440,40,146,0.0848282,114.432,0.416,0.012,241.54
840,360,147,0.0903921,113.779,0.42,0.008,241.048
40,240,148,0.10277,155.443,0.5,0.004,1280.37
80,640,149,0.145989,322.855,0.672,0.164,2024.1
